order_id,customer_id,warehouse,order_date,promised_date,units_ordered,units_shipped,revenue,carrier,delivery_date,freight_cost,handling_cost,exception_cost,shipment_weight_kg,in_full,on_time,otif,lead_time_days,backorder_units,cost_to_serve,freight_cost_per_kg
O001004,C0095,WH-SOUTH,2025-12-22,2025-12-25,90,89,17390.35,CarrierB,2025-12-25,914.95,6.67,0.0,1216.54,False,True,False,3,1,921.62,0.7520919986190344
O001005,C0138,WH-CENTRAL,2025-07-23,2025-07-26,67,65,19179.850000000002,CarrierA,2025-07-26,257.76,17.65,0.0,349.6,False,True,False,3,2,275.40999999999997,0.737299771167048
O001006,C0043,WH-CENTRAL,2025-06-30,2025-07-05,135,135,27103.78,CarrierA,2025-07-05,657.28,5.47,0.0,1296.64,True,True,True,5,0,662.75,0.5069101678183613
O001007,C0003,WH-SOUTH,2025-05-02,2025-05-05,33,33,11324.61,CarrierD,2025-05-04,107.87,5.52,0.0,190.41,True,True,True,2,0,113.39,0.5665143637414002
O001008,C0122,WH-CENTRAL,2025-09-01,2025-09-06,5,5,242.75,CarrierA,2025-09-11,50.23,9.14,11.35,36.15,True,False,False,10,0,70.72,1.389488243430152
O001009,C0124,WH-CENTRAL,2025-11-02,2025-11-05,41,41,11826.86,CarrierB,2025-11-05,160.69,5.7,0.0,331.69,True,True,True,3,0,166.39,0.4844583798124755
O001010,C0030,WH-SOUTH,2025-12-25,2025-12-28,48,48,6122.34,CarrierB,2025-12-28,114.57,4.08,0.0,119.02,True,True,True,3,0,118.64999999999999,0.962611325827592
O001011,C0179,WH-CENTRAL,2025-08-08,2025-08-13,60,60,16666.96,CarrierD,2025-08-13,311.36,10.99,0.0,381.16,True,True,True,5,0,322.35,0.8168748032322384
O001012,C0079,WH-CENTRAL,2025-11-19,2025-11-22,58,58,13274.02,CarrierD,2025-11-25,628.48,15.21,11.94,896.17,True,False,False,6,0,655.6300000000001,0.7012955131280896
O001013,C0054,WH-SOUTH,2025-05-09,2025-05-14,38,38,11447.0,CarrierA,2025-05-14,176.78,12.79,0.0,325.06,True,True,True,5,0,189.57,0.5438380606657233
O001014,C0030,WH-CENTRAL,2025-04-14,2025-04-19,34,34,4945.64,CarrierC,2025-04-19,335.94,12.69,0.0,417.52,True,True,True,5,0,348.63,0.8046081624832344
O001015,C0009,WH-CENTRAL,2025-12-08,2025-12-13,37,37,9154.9,CarrierB,2025-12-15,328.06,11.56,21.33,468.74,True,False,False,7,0,360.95,0.6998762640269659
O001016,C0144,WH-CENTRAL,2025-01-03,2025-01-08,85,85,23499.24,CarrierD,2025-01-08,335.86,5.65,0.0,524.95,True,True,True,5,0,341.51,0.6397942661205829
O001017,C0098,WH-SOUTH,2025-06-03,2025-06-08,57,57,9356.32,CarrierD,2025-06-08,229.22,11.36,0.0,256.68,True,True,True,5,0,240.57999999999998,0.8930185444911952
O001018,C0157,WH-SOUTH,2025-06-01,2025-06-06,85,67,20825.68,CarrierD,2025-06-08,531.95,12.41,20.96,818.0,False,False,False,7,18,565.32,0.6503056234718827
O001019,C0125,WH-NORTH,2025-05-06,2025-05-11,66,66,14453.01,CarrierB,2025-05-11,425.23,6.6,0.0,560.67,True,True,True,5,0,431.83000000000004,0.75843187614818
O001020,C0112,WH-SOUTH,2025-09-16,2025-09-19,15,15,2146.2,CarrierC,2025-09-19,30.37,10.81,0.0,35.1,True,True,True,3,0,41.18,0.8652421652421652
O001021,C0082,WH-CENTRAL,2025-05-09,2025-05-14,23,23,5388.44,CarrierD,2025-05-14,72.42,16.31,0.0,68.08,True,True,True,5,0,88.73,1.0637485311398356
O001022,C0109,WH-NORTH,2025-08-25,2025-08-27,37,37,12113.8,CarrierA,2025-08-27,180.44,6.69,0.0,393.68,True,True,True,2,0,187.13,0.4583418004470636
O001023,C0008,WH-NORTH,2025-11-20,2025-11-25,5,5,1328.3,CarrierC,2025-11-25,34.4,17.82,0.0,39.9,True,True,True,5,0,52.22,0.8621553884711779
O001024,C0128,WH-NORTH,2025-03-25,2025-04-01,20,20,4634.33,CarrierD,2025-04-03,48.81,17.68,27.32,30.16,True,False,False,9,0,93.81,1.618368700265252
O001025,C0141,WH-CENTRAL,2025-10-18,2025-10-21,36,36,13116.72,CarrierC,2025-10-21,313.64,7.12,0.0,821.6,True,True,True,3,0,320.76,0.38174294060370006
O001026,C0172,WH-NORTH,2025-04-27,2025-04-30,35,20,1644.15,CarrierD,2025-04-30,91.43,15.01,0.0,62.52,False,True,False,3,15,106.44000000000001,1.4624120281509918
O001027,C0101,WH-NORTH,2025-10-28,2025-11-02,53,53,16501.77,CarrierC,2025-11-02,459.1,12.99,0.0,536.55,True,True,True,5,0,472.09000000000003,0.8556518497810084
O001028,C0101,WH-NORTH,2025-12-01,2025-12-04,39,39,10920.51,CarrierD,2025-12-04,151.12,10.17,0.0,369.12,True,True,True,3,0,161.29,0.4094061551798873
O001029,C0053,WH-CENTRAL,2025-10-31,2025-11-05,55,55,11660.630000000001,CarrierB,2025-11-07,156.17,13.93,45.78,154.08,True,False,False,7,0,215.88,1.0135643821391482
O001030,C0072,WH-CENTRAL,2025-12-24,2025-12-29,27,27,6346.08,CarrierA,2025-12-28,249.84,6.48,0.0,267.03,True,True,True,4,0,256.32,0.9356252106504889
O001031,C0113,WH-NORTH,2025-07-09,2025-07-12,32,32,6176.780000000001,CarrierC,2025-07-13,93.39,9.93,16.64,162.48,True,False,False,4,0,119.96,0.5747784342688331
O001032,C0138,WH-NORTH,2025-11-09,2025-11-12,108,108,29333.95,CarrierB,2025-11-12,1069.23,4.77,0.0,1465.61,True,True,True,3,0,1074.0,0.7295460593200102
O001033,C0168,WH-NORTH,2025-03-26,2025-03-29,37,37,4159.47,CarrierD,2025-04-01,139.75,13.66,39.51,165.5,True,False,False,6,0,192.92,0.8444108761329305
O001034,C0056,WH-SOUTH,2025-09-13,2025-09-15,19,19,1292.38,CarrierB,2025-09-15,90.71,4.02,0.0,134.33,True,True,True,2,0,94.72999999999999,0.6752773021663068
O001035,C0136,WH-SOUTH,2025-11-26,2025-11-28,114,114,26681.92,CarrierA,2025-11-28,804.08,4.51,0.0,1763.08,True,True,True,2,0,808.59,0.4560655217006602
O001036,C0145,WH-NORTH,2025-07-04,2025-07-06,74,74,31789.510000000002,CarrierB,2025-07-06,220.2,5.91,0.0,268.31,True,True,True,2,0,226.10999999999999,0.8206924825761246
O001037,C0071,WH-SOUTH,2025-09-13,2025-09-16,27,27,10811.61,CarrierB,2025-09-16,26.47,17.17,0.0,18.9,True,True,True,3,0,43.64,1.4005291005291005
O001038,C0094,WH-CENTRAL,2025-10-02,2025-10-07,158,158,36412.29,CarrierD,2025-10-07,926.11,17.43,0.0,1587.89,True,True,True,5,0,943.54,0.5832330954915013
O001039,C0107,WH-NORTH,2025-11-06,2025-11-11,103,103,32480.61,CarrierC,2025-11-11,762.34,4.53,0.0,923.64,True,True,True,5,0,766.87,0.8253648607682648
O001040,C0038,WH-NORTH,2025-12-11,2025-12-16,28,28,6166.72,CarrierC,2025-12-16,33.36,6.85,0.0,31.64,True,True,True,5,0,40.21,1.054361567635904
O001041,C0108,WH-SOUTH,2025-01-28,2025-01-31,38,38,13917.5,CarrierA,2025-02-02,456.5,6.12,45.03,615.22,True,False,False,5,0,507.65,0.7420109879392737
O001042,C0133,WH-CENTRAL,2025-12-01,2025-12-04,29,29,9486.78,CarrierC,2025-12-04,260.61,5.34,0.0,315.65,True,True,True,3,0,265.95,0.8256296530967845
O001043,C0044,WH-NORTH,2025-10-02,2025-10-07,39,39,15996.730000000001,CarrierC,2025-10-07,403.79,4.11,0.0,717.24,True,True,True,5,0,407.90000000000003,0.5629775249567788
O001044,C0093,WH-SOUTH,2025-07-21,2025-07-26,28,28,11212.04,CarrierC,2025-07-26,39.59,7.43,0.0,19.6,True,True,True,5,0,47.02,2.0198979591836737
O001045,C0048,WH-CENTRAL,2025-11-02,2025-11-09,88,88,25052.73,CarrierC,2025-11-10,637.96,11.07,43.92,1028.18,True,False,False,8,0,692.95,0.620475014102589
O001046,C0125,WH-CENTRAL,2025-03-29,2025-04-05,32,32,3617.7799999999997,CarrierC,2025-04-05,55.79,11.12,0.0,73.33,True,True,True,7,0,66.91,0.7608073094231556
O001047,C0117,WH-NORTH,2025-01-11,2025-01-14,9,9,2596.14,CarrierB,2025-01-17,88.86,4.32,11.6,72.81,True,False,False,6,0,104.78,1.2204367531932427
O001048,C0058,WH-SOUTH,2025-02-01,2025-02-06,68,68,21888.04,CarrierD,2025-02-06,374.73,11.68,0.0,777.04,True,True,True,5,0,386.41,0.4822531658601874
O001049,C0090,WH-NORTH,2025-10-17,2025-10-22,93,93,14395.09,CarrierB,2025-10-22,635.56,6.29,0.0,803.27,True,True,True,5,0,641.8499999999999,0.79121590498836
O001050,C0064,WH-NORTH,2025-07-02,2025-07-07,107,107,25383.170000000002,CarrierB,2025-07-07,973.32,5.12,0.0,1655.91,True,True,True,5,0,978.44,0.5877855680562349
O001051,C0004,WH-NORTH,2025-01-28,2025-02-02,18,18,4507.38,CarrierC,2025-02-02,38.58,17.19,0.0,44.1,True,True,True,5,0,55.769999999999996,0.874829931972789
O001052,C0003,WH-SOUTH,2025-06-28,2025-07-03,90,90,24346.58,CarrierA,2025-07-03,371.61,8.99,0.0,911.51,True,True,True,5,0,380.6,0.40768614716240087
O001053,C0058,WH-SOUTH,2025-03-13,2025-03-18,62,61,14138.150000000001,CarrierB,2025-03-18,560.11,4.13,0.0,1352.61,False,True,False,5,1,564.24,0.4140957112545376
O001054,C0144,WH-NORTH,2025-06-04,2025-06-09,104,104,18644.949999999997,CarrierB,2025-06-10,794.46,13.53,42.84,1453.01,True,False,False,6,0,850.83,0.5467684324264802
O001055,C0163,WH-CENTRAL,2025-02-12,2025-02-19,36,13,2427.1,CarrierD,2025-02-19,78.53,12.88,0.0,164.06,False,True,False,7,23,91.41,0.47866634158234794
O001056,C0158,WH-CENTRAL,2025-03-30,2025-04-04,122,122,32468.71,CarrierA,2025-04-04,851.19,5.68,0.0,1492.57,True,True,True,5,0,856.87,0.5702848107626444
O001057,C0131,WH-CENTRAL,2025-05-04,2025-05-07,14,14,1165.92,CarrierC,2025-05-08,175.03,13.76,23.86,304.36,True,False,False,4,0,212.64999999999998,0.5750755684058352
O001058,C0147,WH-NORTH,2025-01-23,2025-01-26,59,59,13334.66,CarrierA,2025-01-26,424.26,10.29,0.0,789.22,True,True,True,3,0,434.55,0.5375687387547198
O001059,C0032,WH-CENTRAL,2025-06-20,2025-06-25,71,69,13729.439999999999,CarrierA,2025-06-25,389.02,14.38,0.0,675.4,False,True,False,5,2,403.4,0.5759846017175008
O001060,C0086,WH-CENTRAL,2025-09-26,2025-09-29,38,27,1069.74,CarrierA,2025-09-29,131.14,8.1,0.0,224.64,False,True,False,3,11,139.23999999999998,0.58377849002849
O001061,C0068,WH-NORTH,2025-12-02,2025-12-07,61,61,12631.2,CarrierC,2025-12-07,261.04,7.87,0.0,618.01,True,True,True,5,0,268.91,0.4223879872493973
O001062,C0164,WH-CENTRAL,2025-07-21,2025-07-24,77,77,20935.98,CarrierA,2025-07-25,282.28,15.02,46.46,591.17,True,False,False,4,0,343.75999999999993,0.4774937835140484
O001063,C0111,WH-CENTRAL,2025-12-20,2025-12-25,54,54,11089.22,CarrierD,2025-12-25,209.32,10.1,0.0,397.24,True,True,True,5,0,219.42,0.5269358574161715
O001064,C0148,WH-NORTH,2025-05-02,2025-05-04,43,43,7211.9,CarrierA,2025-05-04,395.4,5.51,0.0,462.09,True,True,True,2,0,400.90999999999997,0.8556774654288125
O001065,C0016,WH-CENTRAL,2025-03-30,2025-04-06,29,29,6640.22,CarrierB,2025-04-09,237.06,7.65,5.35,294.91,True,False,False,10,0,250.06,0.8038384591909395
O001066,C0025,WH-CENTRAL,2025-03-08,2025-03-13,42,42,13123.74,CarrierA,2025-03-13,704.29,17.69,0.0,884.1,True,True,True,5,0,721.98,0.7966180296346567
O001067,C0138,WH-CENTRAL,2025-07-08,2025-07-13,17,17,5265.41,CarrierD,2025-07-15,177.15,14.19,17.26,184.28,True,False,False,7,0,208.6,0.9613088777946603
O001068,C0062,WH-CENTRAL,2025-05-10,2025-05-15,40,40,6711.2,CarrierC,2025-05-16,631.97,13.39,26.42,781.6,True,False,False,6,0,671.78,0.8085593654042988
O001069,C0035,WH-CENTRAL,2025-02-16,2025-02-19,109,109,25215.31,CarrierA,2025-02-19,860.91,5.47,0.0,1273.17,True,True,True,3,0,866.38,0.6761940667781993
O001070,C0066,WH-SOUTH,2025-09-09,2025-09-14,31,31,1505.05,CarrierA,2025-09-14,170.65,7.13,0.0,224.13,True,True,True,5,0,177.78,0.7613884799000581
O001071,C0040,WH-NORTH,2025-04-24,2025-04-27,87,87,24588.34,CarrierA,2025-04-27,629.1,11.38,0.0,1203.04,True,True,True,3,0,640.48,0.5229252560180876
O001072,C0013,WH-CENTRAL,2025-11-05,2025-11-08,126,126,29010.440000000002,CarrierA,2025-11-09,531.92,10.18,58.56,628.28,True,False,False,4,0,600.6599999999999,0.8466288915770038
O001073,C0122,WH-SOUTH,2025-06-03,2025-06-08,40,40,14228.84,CarrierA,2025-06-08,248.15,13.12,0.0,615.0,True,True,True,5,0,261.27,0.4034959349593496
O001074,C0165,WH-CENTRAL,2025-10-16,2025-10-21,42,42,10529.02,CarrierB,2025-10-23,293.83,6.8,57.73,518.66,True,False,False,7,0,358.36,0.5665175644931169
O001075,C0029,WH-SOUTH,2025-02-18,2025-02-23,69,69,22405.670000000002,CarrierC,2025-02-24,339.84,15.3,7.89,387.23,True,False,False,6,0,363.03,0.8776179531544559
O001076,C0048,WH-CENTRAL,2025-03-08,2025-03-11,38,38,16364.32,CarrierA,2025-03-14,242.54,4.45,14.65,450.68,True,False,False,6,0,261.64,0.5381645513446347
O001077,C0018,WH-CENTRAL,2025-04-09,2025-04-14,46,46,17139.4,CarrierB,2025-04-16,485.42,6.88,24.76,676.52,True,False,False,7,0,517.0600000000001,0.7175249807840124
O001078,C0003,WH-CENTRAL,2025-10-03,2025-10-08,74,74,25063.96,CarrierC,2025-10-08,387.41,12.91,0.0,716.19,True,True,True,5,0,400.32000000000005,0.5409318756195981
O001079,C0051,WH-NORTH,2025-05-25,2025-05-30,28,28,6048.28,CarrierD,2025-05-31,69.41,15.66,47.42,87.36,True,False,False,6,0,132.49,0.7945283882783882
O001080,C0115,WH-SOUTH,2025-03-17,2025-03-22,40,40,1914.4,CarrierD,2025-03-22,73.41,7.77,0.0,83.2,True,True,True,5,0,81.17999999999999,0.8823317307692307
O001081,C0075,WH-NORTH,2025-06-25,2025-06-30,73,73,17005.34,CarrierA,2025-06-30,589.17,13.62,0.0,989.03,True,True,True,5,0,602.79,0.5957048825617018
O001082,C0093,WH-CENTRAL,2025-12-19,2025-12-22,78,78,17133.18,CarrierD,2025-12-22,845.52,7.12,0.0,1053.46,True,True,True,3,0,852.64,0.8026123440852049
O001083,C0115,WH-NORTH,2025-10-08,2025-10-15,38,38,10193.12,CarrierC,2025-10-14,226.24,8.03,0.0,323.0,True,True,True,6,0,234.27,0.7004334365325078
O001084,C0083,WH-CENTRAL,2025-08-05,2025-08-10,105,105,24212.89,CarrierD,2025-08-10,873.76,9.8,0.0,1146.81,True,True,True,5,0,883.56,0.761904761904762
O001085,C0119,WH-SOUTH,2025-04-06,2025-04-09,27,27,577.53,CarrierA,2025-04-09,470.59,14.22,0.0,604.26,True,True,True,3,0,484.81,0.7787872769999669
O001086,C0139,WH-CENTRAL,2025-01-26,2025-02-02,1,1,232.87,CarrierC,2025-02-05,22.18,17.83,57.17,11.15,True,False,False,10,0,97.18,1.989237668161435
O001087,C0042,WH-CENTRAL,2025-02-11,2025-02-16,23,23,1160.12,CarrierC,2025-02-18,259.12,11.01,48.04,426.42,True,False,False,7,0,318.17,0.6076638056376342
O001088,C0142,WH-CENTRAL,2025-01-08,2025-01-15,106,106,34770.56,CarrierB,2025-01-15,1058.87,5.21,0.0,1900.88,True,True,True,7,0,1064.08,0.5570420015992592
O001089,C0085,WH-CENTRAL,2025-01-02,2025-01-07,55,55,13496.08,CarrierD,2025-01-08,342.61,15.08,36.84,666.28,True,False,False,6,0,394.53,0.5142132436813353
O001090,C0157,WH-NORTH,2025-09-25,2025-09-27,64,62,14350.18,CarrierA,2025-09-27,700.65,9.83,0.0,809.13,False,True,False,2,2,710.48,0.8659300730414148
O001091,C0085,WH-CENTRAL,2025-02-05,2025-02-08,97,63,12575.039999999999,CarrierB,2025-02-10,488.36,6.61,16.07,737.46,False,False,False,5,34,511.04,0.6622189678084235
O001092,C0018,WH-SOUTH,2025-04-28,2025-05-05,36,36,8383.32,CarrierC,2025-05-05,289.63,5.72,0.0,401.4,True,True,True,7,0,295.35,0.7215495764823119
O001093,C0086,WH-NORTH,2025-07-13,2025-07-18,44,33,10880.76,CarrierB,2025-07-18,112.31,13.76,0.0,107.58,False,True,False,5,11,126.07000000000001,1.0439672801635993
O001094,C0027,WH-CENTRAL,2025-03-25,2025-03-30,59,53,9331.35,CarrierC,2025-03-30,530.72,6.42,0.0,784.26,False,True,False,5,6,537.14,0.676714354933313
O001095,C0085,WH-CENTRAL,2025-09-05,2025-09-07,106,106,22645.72,CarrierA,2025-09-07,912.66,10.37,0.0,1040.75,True,True,True,2,0,923.03,0.8769252942589478
O001096,C0092,WH-SOUTH,2025-02-07,2025-02-09,75,42,11915.54,CarrierB,2025-02-09,99.07,16.94,0.0,179.8,False,True,False,2,33,116.00999999999999,0.5510011123470522
O001097,C0084,WH-NORTH,2025-06-04,2025-06-07,19,19,2289.5,CarrierC,2025-06-07,80.7,16.8,0.0,112.67,True,True,True,3,0,97.5,0.7162509984911689
O001098,C0047,WH-SOUTH,2025-05-04,2025-05-06,86,81,12711.21,CarrierD,2025-05-06,312.94,11.29,0.0,783.84,False,True,False,2,5,324.23,0.3992396407430088
O001099,C0031,WH-CENTRAL,2025-07-16,2025-07-19,121,121,35171.27,CarrierA,2025-07-24,533.38,5.48,38.24,602.89,True,False,False,8,0,577.1,0.8847053359651015
O001100,C0141,WH-CENTRAL,2025-01-16,2025-01-23,32,19,6534.700000000001,CarrierB,2025-01-23,104.76,10.62,0.0,139.56,False,True,False,7,13,115.38000000000001,0.7506448839208942
O001101,C0150,WH-NORTH,2025-03-26,2025-03-29,85,85,17858.93,CarrierA,2025-03-29,642.0,14.5,0.0,1151.27,True,True,True,3,0,656.5,0.5576450354825541
O001102,C0180,WH-NORTH,2025-02-18,2025-02-23,44,44,5688.54,CarrierC,2025-02-25,192.45,15.67,14.53,435.7,True,False,False,7,0,222.64999999999998,0.4417030066559559
O001103,C0047,WH-NORTH,2025-11-14,2025-11-17,55,46,13385.42,CarrierC,2025-11-17,639.03,4.09,0.0,824.78,False,True,False,3,9,643.12,0.7747884284293993
O001104,C0093,WH-NORTH,2025-05-02,2025-05-07,43,43,12922.78,CarrierA,2025-05-07,428.44,13.91,0.0,494.32,True,True,True,5,0,442.35,0.8667260074445703
O001105,C0105,WH-SOUTH,2025-10-31,2025-11-05,80,80,15166.5,CarrierB,2025-11-05,660.23,9.02,0.0,925.7,True,True,True,5,0,669.25,0.7132224262720104
O001106,C0004,WH-CENTRAL,2025-01-29,2025-02-01,44,44,6478.16,CarrierC,2025-02-01,412.18,7.96,0.0,759.2,True,True,True,3,0,420.14,0.542913593256059
O001107,C0136,WH-NORTH,2025-11-10,2025-11-13,52,52,8704.84,CarrierD,2025-11-13,163.75,5.46,0.0,215.84,True,True,True,3,0,169.21,0.7586638250555967
O001108,C0089,WH-CENTRAL,2025-06-11,2025-06-14,25,25,5574.75,CarrierC,2025-06-14,101.53,16.6,0.0,138.25,True,True,True,3,0,118.13,0.7343942133815552
O001109,C0093,WH-CENTRAL,2025-06-23,2025-06-26,39,39,15497.43,CarrierC,2025-06-26,556.52,14.12,0.0,934.05,True,True,True,3,0,570.64,0.5958139285905466
O001110,C0122,WH-SOUTH,2025-02-13,2025-02-18,87,87,11829.13,CarrierC,2025-02-18,659.67,13.76,0.0,1096.59,True,True,True,5,0,673.43,0.6015648510382184
O001111,C0032,WH-CENTRAL,2025-03-03,2025-03-10,122,122,38726.36,CarrierC,2025-03-11,1193.75,6.54,48.77,1563.86,True,False,False,8,0,1249.06,0.7633355927001139
O001112,C0111,WH-NORTH,2025-12-26,2025-12-29,29,29,9485.32,CarrierB,2025-12-30,336.42,15.21,24.59,381.64,True,False,False,4,0,376.21999999999997,0.8815113719735878
O001113,C0146,WH-CENTRAL,2025-11-09,2025-11-16,30,30,12300.3,CarrierB,2025-11-16,415.15,6.74,0.0,571.2,True,True,True,7,0,421.89,0.7268032212885153
O001114,C0036,WH-NORTH,2025-05-03,2025-05-08,50,50,4982.8,CarrierD,2025-05-08,380.12,12.81,0.0,538.16,True,True,True,5,0,392.93,0.7063326891630742
O001115,C0080,WH-CENTRAL,2025-02-12,2025-02-15,118,118,25169.41,CarrierB,2025-02-15,377.34,6.09,0.0,933.15,True,True,True,3,0,383.42999999999995,0.4043722874135991
O001116,C0070,WH-SOUTH,2025-02-13,2025-02-18,8,8,3546.0,CarrierD,2025-02-18,137.03,13.08,0.0,159.92,True,True,True,5,0,150.11,0.8568659329664833
O001117,C0131,WH-SOUTH,2025-03-22,2025-03-25,126,126,26854.6,CarrierC,2025-03-26,1080.07,8.6,31.02,1417.61,True,False,False,4,0,1119.6899999999998,0.7618950204922369
O001118,C0127,WH-NORTH,2025-10-21,2025-10-24,35,35,10676.05,CarrierA,2025-10-24,238.96,6.24,0.0,493.5,True,True,True,3,0,245.20000000000002,0.4842147922998987
O001119,C0002,WH-NORTH,2025-03-23,2025-03-26,95,95,35169.44,CarrierA,2025-03-26,1239.3,7.95,0.0,1931.32,True,True,True,3,0,1247.25,0.6416854793612659
O001120,C0079,WH-CENTRAL,2025-11-11,2025-11-14,61,51,6160.639999999999,CarrierD,2025-11-14,451.25,5.74,0.0,1128.27,False,True,False,3,10,456.99,0.3999485938649437
O001121,C0143,WH-NORTH,2025-07-06,2025-07-08,2,2,290.92,CarrierA,2025-07-08,39.44,14.58,0.0,24.56,True,True,True,2,0,54.019999999999996,1.6058631921824105
O001122,C0149,WH-SOUTH,2025-01-29,2025-02-03,52,52,18795.16,CarrierA,2025-02-03,730.22,5.34,0.0,1031.84,True,True,True,5,0,735.5600000000001,0.7076872383315244
O001123,C0065,WH-NORTH,2025-01-26,2025-01-31,4,4,864.04,CarrierC,2025-01-31,43.72,12.07,0.0,12.48,True,True,True,5,0,55.79,3.503205128205128
O001124,C0003,WH-SOUTH,2025-05-20,2025-05-23,17,17,1688.34,CarrierC,2025-05-23,198.92,13.96,0.0,218.89,True,True,True,3,0,212.88,0.9087669605738042
O001125,C0076,WH-CENTRAL,2025-11-21,2025-11-28,62,62,17713.760000000002,CarrierD,2025-11-28,222.56,10.92,0.0,505.88,True,True,True,7,0,233.48,0.43994623230805724
O001126,C0104,WH-NORTH,2025-10-09,2025-10-14,18,18,2785.4700000000003,CarrierC,2025-10-14,89.49,5.51,0.0,84.86,True,True,True,5,0,95.0,1.0545604525100165
O001127,C0163,WH-CENTRAL,2025-01-02,2025-01-09,100,100,32009.58,CarrierA,2025-01-09,514.92,15.72,0.0,1026.16,True,True,True,7,0,530.64,0.5017930926950962
O001128,C0066,WH-NORTH,2025-07-19,2025-07-22,68,61,6726.11,CarrierB,2025-07-24,665.31,14.85,24.23,1036.02,False,False,False,5,7,704.39,0.6421787224184861
O001129,C0135,WH-NORTH,2025-11-03,2025-11-06,7,7,2402.19,CarrierB,2025-11-06,50.54,9.92,0.0,40.39,True,True,True,3,0,60.46,1.2512998266897746
O001130,C0028,WH-NORTH,2025-10-05,2025-10-08,40,40,8841.74,CarrierB,2025-10-07,278.26,5.23,0.0,362.72,True,True,True,2,0,283.49,0.7671482134980149
O001131,C0043,WH-NORTH,2025-07-27,2025-08-01,85,75,10292.1,CarrierA,2025-08-03,507.29,10.34,28.92,695.63,False,False,False,7,10,546.55,0.7292526199272602
O001132,C0094,WH-SOUTH,2025-11-06,2025-11-13,152,152,43835.869999999995,CarrierA,2025-11-13,979.0,6.76,0.0,1833.79,True,True,True,7,0,985.76,0.5338670185790085
O001133,C0022,WH-CENTRAL,2025-05-07,2025-05-09,46,46,16013.97,CarrierD,2025-05-09,118.41,4.13,0.0,138.35,True,True,True,2,0,122.53999999999999,0.8558727864112757
O001134,C0064,WH-SOUTH,2025-02-18,2025-02-23,26,26,7677.539999999999,CarrierC,2025-02-23,133.45,16.44,0.0,277.35,True,True,True,5,0,149.89,0.4811609879213989
O001135,C0040,WH-SOUTH,2025-10-31,2025-11-05,57,57,13514.65,CarrierA,2025-11-10,439.93,4.07,19.27,841.01,True,False,False,10,0,463.27,0.5230972283326001
O001136,C0111,WH-CENTRAL,2025-08-05,2025-08-12,61,58,22631.100000000002,CarrierC,2025-08-12,292.59,12.19,0.0,412.14,False,True,False,7,3,304.78,0.7099286650167419
O001137,C0125,WH-CENTRAL,2025-10-11,2025-10-16,100,100,30458.92,CarrierA,2025-10-19,429.87,11.18,41.96,916.36,True,False,False,8,0,483.01,0.4691060281985246
O001138,C0172,WH-NORTH,2025-06-05,2025-06-08,46,46,10857.18,CarrierB,2025-06-08,139.74,7.03,0.0,313.16,True,True,True,3,0,146.77,0.446225571592796
O001139,C0041,WH-CENTRAL,2025-12-17,2025-12-20,18,18,200.88,CarrierD,2025-12-20,102.63,16.88,0.0,197.82,True,True,True,3,0,119.50999999999999,0.518804974218987
O001140,C0161,WH-NORTH,2025-05-08,2025-05-15,112,112,33458.21,CarrierB,2025-05-15,546.97,4.47,0.0,842.69,True,True,True,7,0,551.44,0.6490761727325588
O001141,C0058,WH-SOUTH,2025-07-19,2025-07-24,76,74,17539.23,CarrierA,2025-07-25,403.08,14.27,15.28,523.97,False,False,False,6,2,432.62999999999994,0.7692806840086264
O001142,C0020,WH-SOUTH,2025-06-17,2025-06-19,90,90,20772.13,CarrierA,2025-06-19,1079.39,17.61,0.0,1332.86,True,True,True,2,0,1097.0,0.8098299896463246
O001143,C0119,WH-NORTH,2025-05-27,2025-05-30,138,138,43615.520000000004,CarrierC,2025-05-31,1835.76,4.44,17.4,2150.19,True,False,False,4,0,1857.6000000000001,0.8537664113403931
O001144,C0147,WH-NORTH,2025-06-19,2025-06-22,3,3,751.23,CarrierA,2025-06-21,44.93,12.01,0.0,7.35,True,True,True,2,0,56.94,6.112925170068028
O001145,C0089,WH-SOUTH,2025-10-10,2025-10-15,90,90,27686.78,CarrierB,2025-10-20,1014.97,15.56,7.74,1225.63,True,False,False,10,0,1038.27,0.8281210479508497
O001146,C0043,WH-NORTH,2025-10-01,2025-10-06,29,29,8014.44,CarrierC,2025-10-07,422.99,11.94,27.83,591.89,True,False,False,6,0,462.76,0.714642923516194
O001147,C0079,WH-NORTH,2025-08-10,2025-08-15,66,66,6176.25,CarrierA,2025-08-15,1064.02,6.29,0.0,1402.0,True,True,True,5,0,1070.31,0.7589300998573466
O001148,C0024,WH-NORTH,2025-03-11,2025-03-16,15,15,3984.9,CarrierC,2025-03-16,103.18,7.1,0.0,119.7,True,True,True,5,0,110.28,0.8619883040935673
O001149,C0051,WH-SOUTH,2025-05-28,2025-05-31,29,29,11093.73,CarrierC,2025-05-31,392.74,4.38,0.0,487.91,True,True,True,3,0,397.12,0.804943534668279
O001150,C0032,WH-NORTH,2025-06-29,2025-07-04,17,17,5982.81,CarrierB,2025-07-04,64.16,5.35,0.0,80.41,True,True,True,5,0,69.50999999999999,0.7979107076234299
O001151,C0118,WH-NORTH,2025-10-22,2025-10-27,78,78,19307.59,CarrierD,2025-10-27,560.09,4.43,0.0,982.4,True,True,True,5,0,564.52,0.5701241856677525
